content_id,compound_id,health_effect_id,health_effect_name,compound_name
599,13570,76,anti acetylcholinesterase,Limonene
600,13803,76,anti acetylcholinesterase,(-)-Menthone
601,13864,76,anti acetylcholinesterase,(S)-Limonene
602,14300,76,anti acetylcholinesterase,(R)-Limonene
603,14301,76,anti acetylcholinesterase,(R)-p-Menth-4(8)-en-3-one
604,14302,76,anti acetylcholinesterase,
605,14469,76,anti acetylcholinesterase,(R)-Piperitone
606,14502,76,anti acetylcholinesterase,(-)-Menthol
607,14591,76,anti acetylcholinesterase,(-)-Borneol
608,14602,76,anti acetylcholinesterase,(S)-Carvone
609,14604,76,anti acetylcholinesterase,p-Menth-1-en-4-ol
610,14617,76,anti acetylcholinesterase,Carvone
611,14619,76,anti acetylcholinesterase,"1,8-Cineole"
612,14630,76,anti acetylcholinesterase,(±)-Isomenthone
613,14915,76,anti acetylcholinesterase,(-)-Isopulegol
614,14943,76,anti acetylcholinesterase,Linalool
615,15572,76,anti acetylcholinesterase,Viridiflorol
616,15974,76,anti acetylcholinesterase,
617,15975,76,anti acetylcholinesterase,gamma-Terpinene
618,15981,76,anti acetylcholinesterase,Piperitenone
619,16033,76,anti acetylcholinesterase,Rotundifolone
620,17365,76,anti acetylcholinesterase,1-Isopropyl-4-methylbenzene
621,21993,76,anti acetylcholinesterase,(±)-Isomenthol
622,484,77,anti acid,Glycine
623,574,78,anti acne,Pyridoxine
624,2944,78,anti acne,Gamolenic acid
625,3517,78,anti acne,Chromium
626,3718,78,anti acne,Sulfur
627,3723,78,anti acne,Tin
628,3730,78,anti acne,Zinc
629,9068,78,anti acne,D-Camphor
630,12011,78,anti acne,Indole
631,12094,78,anti acne,Anacardic acid
632,12195,78,anti acne,Azelaic acid
633,12763,78,anti acne,"(Z,Z)-9,12-Octadecadienoic acid"
634,13403,78,anti acne,Selenium
635,13713,78,anti acne,"(+)-1(10),4-Cadinadiene"
636,14369,78,anti acne,
637,14381,78,anti acne,Nerolidol
638,14419,78,anti acne,alpha-Terpineol
639,14604,78,anti acne,p-Menth-1-en-4-ol
640,14616,78,anti acne,beta-Carotene
641,14798,78,anti acne,2-Isopropyl-5-methylphenol
642,15740,78,anti acne,beta-Caryophyllene
643,17707,78,anti acne,Epigallocatechin
644,17709,78,anti acne,
645,2776,79,anti acrocyanotic,Aesculin
646,3730,80,anti acrodermatitic,Zinc
647,1014,81,anti acrodynic,Nicotinic acid
648,6561,82,anti acromegalic,Estrogen
649,2798,83,anti ADD,Apigenin
650,14708,83,anti ADD,
651,12681,84,anti Addisonian,L-Cysteine
652,12295,85,anti adenoma carcinogenic,Curcumin
653,1528,86,anti adenomic,Geranylgeraniol
654,12365,86,anti adenomic,beta-Sitosterol
655,13570,86,anti adenomic,Limonene
656,14894,86,anti adenomic,Farnesol
657,2558,87,anti adenoviral,Caffeic acid
658,662,88,anti adenovirus,Gallic acid
659,1202,89,anti adhesive,D-Mannose
660,13447,90,anti adrenalinic,Nickel
661,12708,91,anti adrenergic,Scopoletin
662,449,92,anti aflatoxin,Piperine
663,633,92,anti aflatoxin,Kaempferol
664,678,92,anti aflatoxin,(S)-Naringenin
665,2766,92,anti aflatoxin,Acacetin
666,2798,92,anti aflatoxin,Apigenin
667,2829,92,anti aflatoxin,Rhamnetin
668,5353,92,anti aflatoxin,Tetrahydrocurcumin
669,6785,92,anti aflatoxin,Flavones
670,11907,92,anti aflatoxin,Quercetin
671,11964,92,anti aflatoxin,Bisdemethoxycurcumin
672,11967,92,anti aflatoxin,Demethoxycurcumin
673,12135,92,anti aflatoxin,Angelicin
674,12295,92,anti aflatoxin,Curcumin
675,12477,92,anti aflatoxin,Xanthotoxin
676,12578,92,anti aflatoxin,Ellagic acid
677,12708,92,anti aflatoxin,Scopoletin
678,12755,92,anti aflatoxin,Imperatorin
679,13705,92,anti aflatoxin,Geranial
680,15539,92,anti aflatoxin,Chrysin
681,1224,93,anti advanced glycation end products,L-Ascorbic acid
682,3517,93,anti advanced glycation end products,Chromium
683,374,94,anti aggregant,Phytic acid
684,433,94,anti aggregant,
685,512,94,anti aggregant,Cycloalliin
686,558,94,anti aggregant,Alliin
687,574,94,anti aggregant,Pyridoxine
688,633,94,anti aggregant,Kaempferol
689,678,94,anti aggregant,(S)-Naringenin
690,847,94,anti aggregant,
691,1083,94,anti aggregant,Bromelains
692,1108,94,anti aggregant,(S)-[6]-Gingerol
693,1224,94,anti aggregant,L-Ascorbic acid
694,1473,94,anti aggregant,6-Methylscutellarein
695,2117,94,anti aggregant,
696,2427,94,anti aggregant,Rosmarinic acid
697,2451,94,anti aggregant,
698,2536,94,anti aggregant,Quercetin 3-rutinoside
699,2542,94,anti aggregant,Bergapten
700,2558,94,anti aggregant,Caffeic acid
701,2571,94,anti aggregant,Catechin
702,2576,94,anti aggregant,
703,2728,94,anti aggregant,Isoeugenol
704,2777,94,anti aggregant,Cichoriin
705,2798,94,anti aggregant,Apigenin
706,2911,94,anti aggregant,Glycerol trioleate
707,2944,94,anti aggregant,Gamolenic acid
708,3169,94,anti aggregant,Allitridin
709,3519,94,anti aggregant,
710,3555,94,anti aggregant,Adenosine
711,3694,94,anti aggregant,Salicylates
712,4235,94,anti aggregant,Melatonin
713,5753,94,anti aggregant,
714,5871,94,anti aggregant,Artecanin
715,5892,94,anti aggregant,Parthenolide
716,6785,94,anti aggregant,Flavones
717,7838,94,anti aggregant,
718,8782,94,anti aggregant,3-Phenyl-2-propenal
719,9779,94,anti aggregant,(±)-Menthone
720,10397,94,anti aggregant,
721,11639,94,anti aggregant,Ajoene
722,11675,94,anti aggregant,Safrole
723,11815,94,anti aggregant,Coclaurine
724,11831,94,anti aggregant,Genistein
725,11906,94,anti aggregant,"3,3',4,4'-Tetrahydroxylignan"
726,11907,94,anti aggregant,Quercetin
727,11935,94,anti aggregant,Elemicin
728,11941,94,anti aggregant,
729,12063,94,anti aggregant,"3,4-Dihydroxybenzaldehyde"
730,12152,94,anti aggregant,Falcarindiol
731,12161,94,anti aggregant,Serotonin
732,12174,94,anti aggregant,Eugenol
733,12193,94,anti aggregant,Allicin
734,12295,94,anti aggregant,Curcumin
735,12303,94,anti aggregant,Auraptene
736,12395,94,anti aggregant,1-Methoxy-4-(2-propenyl)benzene
737,12396,94,anti aggregant,Aceteugenol
738,12414,94,anti aggregant,Capsaicin
739,12425,94,anti aggregant,Nodakenin glucoside
740,12465,94,anti aggregant,alpha-Linolenic acid
741,12557,94,anti aggregant,4-Methoxybenzyl alcohol
742,12755,94,anti aggregant,Imperatorin
743,12804,94,anti aggregant,Ferulic acid
744,12816,94,anti aggregant,Methyl 2-propenyl trisulfide
745,13403,94,anti aggregant,Selenium
746,13483,94,anti aggregant,"2-Vinyl-4H-1,3-dithiine"
747,13865,94,anti aggregant,Emodin
748,14502,94,anti aggregant,(-)-Menthol
749,14657,94,anti aggregant,Myristicin
750,14798,94,anti aggregant,2-Isopropyl-5-methylphenol
751,15392,94,anti aggregant,
752,15499,94,anti aggregant,Tetramethylpyrazine
753,15539,94,anti aggregant,Chrysin
754,15549,94,anti aggregant,Eugenin
755,16342,94,anti aggregant,Isoliquiritigenin
756,17709,94,anti aggregant,
757,21545,94,anti aggregant,Methylisoeugenol
758,1224,95,anti aging,L-Ascorbic acid
759,2558,95,anti aging,Caffeic acid
760,2711,95,anti aging,Hyperin
761,2776,95,anti aging,Aesculin
762,2798,95,anti aging,Apigenin
763,3517,95,anti aging,Chromium
764,5753,95,anti aging,
765,10397,95,anti aging,
766,11907,95,anti aging,Quercetin
767,12678,95,anti aging,S-Allylcysteine
768,14616,95,anti aging,beta-Carotene
769,18742,96,anti AIDS,Punicalin
770,16258,97,anti akathisic,Iron
771,429,98,anti alcoholic,Salsolinol
772,2571,98,anti alcoholic,Catechin
773,2608,98,anti alcoholic,Daidzein
774,2944,98,anti alcoholic,Gamolenic acid
775,3519,98,anti alcoholic,
776,3637,98,anti alcoholic,Manganese
777,3730,98,anti alcoholic,Zinc
778,7104,98,anti alcoholic,Diazepam
779,8426,98,anti alcoholic,
780,8430,98,anti alcoholic,Allithiamine
781,12167,98,anti alcoholic,Levoglutamide
782,12226,98,anti alcoholic,Biochanin A
783,12228,98,anti alcoholic,Daidzin
784,12531,98,anti alcoholic,D-Fructose
785,484,99,anti aldosteronic,Glycine
786,12538,100,anti alkali,L-Glutamic acid
787,474,101,anti alkalotic,L-Lysine
788,662,102,anti allergenic,Gallic acid
789,663,102,anti allergenic,Methyl gallate
790,2680,102,anti allergenic,Hesperidin
791,4868,102,anti allergenic,
792,12727,102,anti allergenic,Myricetin
793,13724,102,anti allergenic,
794,14419,102,anti allergenic,alpha-Terpineol
795,633,103,anti allergic,Kaempferol
796,683,103,anti allergic,Nobiletin
797,963,103,anti allergic,Herniarin
798,1014,103,anti allergic,Nicotinic acid
799,1108,103,anti allergic,(S)-[6]-Gingerol
800,1224,103,anti allergic,L-Ascorbic acid
801,2412,103,anti allergic,Tangeritin
802,2427,103,anti allergic,Rosmarinic acid
803,2515,103,anti allergic,Osthol
804,2536,103,anti allergic,Quercetin 3-rutinoside
805,2766,103,anti allergic,Acacetin
806,2798,103,anti allergic,Apigenin
807,3514,103,anti allergic,Calcium
808,4831,103,anti allergic,Azulene
809,4880,103,anti allergic,OPC
810,6775,103,anti allergic,Corilagin
811,7224,103,anti allergic,Procyanidin
812,7868,103,anti allergic,
813,7869,103,anti allergic,
814,7903,103,anti allergic,
815,7926,103,anti allergic,
816,7928,103,anti allergic,
817,7929,103,anti allergic,
818,7931,103,anti allergic,
819,7932,103,anti allergic,Tuliposide A
820,8323,103,anti allergic,Pantothenic acid
821,9779,103,anti allergic,(±)-Menthone
822,11639,103,anti allergic,Ajoene
823,11864,103,anti allergic,[6]-Shogaol
824,11907,103,anti allergic,Quercetin
825,12052,103,anti allergic,Lotaustralin
826,12804,103,anti allergic,Ferulic acid
827,13037,103,anti allergic,Oleanolic acid
828,13258,103,anti allergic,Luteolin
829,13724,103,anti allergic,
830,14502,103,anti allergic,(-)-Menthol
831,14604,103,anti allergic,p-Menth-1-en-4-ol
832,14619,103,anti allergic,"1,8-Cineole"
833,14943,103,anti allergic,Linalool
834,15367,103,anti allergic,"1,4-Dimethyl-7-ethylazulene"
835,15539,103,anti allergic,Chrysin
836,15577,103,anti allergic,"7-Isopropyl-1,4-dimethylazulene"
837,15700,103,anti allergic,Bryonolic acid
838,16342,103,anti allergic,Isoliquiritigenin
839,17709,103,anti allergic,
840,18779,103,anti allergic,
841,2776,104,anti alopecic,Aesculin
842,3730,104,anti alopecic,Zinc
843,4902,104,anti alopecic,Proanthocyanidins
844,5845,104,anti alopecic,Plumbagin
845,10549,104,anti alopecic,Myo-Inositol
846,11682,104,anti alopecic,
847,12477,104,anti alopecic,Xanthotoxin
848,12755,104,anti alopecic,Imperatorin
849,12763,104,anti alopecic,"(Z,Z)-9,12-Octadecadienoic acid"
850,12861,104,anti alopecic,Oleic acid
851,14513,104,anti alopecic,Biotin
852,565,105,anti Alzheimeran,alpha-Tocopherol
853,678,105,anti Alzheimeran,(S)-Naringenin
854,710,105,anti Alzheimeran,Choline
855,861,105,anti Alzheimeran,Diosmetin
856,1014,105,anti Alzheimeran,Nicotinic acid
857,1224,105,anti Alzheimeran,L-Ascorbic acid
858,1354,105,anti Alzheimeran,Smilagenin
859,2427,105,anti Alzheimeran,Rosmarinic acid
860,3730,105,anti Alzheimeran,Zinc
861,5311,105,anti Alzheimeran,
862,5315,105,anti Alzheimeran,
863,5753,105,anti Alzheimeran,
864,8426,105,anti Alzheimeran,
865,8430,105,anti Alzheimeran,Allithiamine
866,10397,105,anti Alzheimeran,
867,11129,105,anti Alzheimeran,"1,7-bis(4-hydroxyphenyl)-5-hydroxy-4,6-hepadien-3-one"
868,11907,105,anti Alzheimeran,Quercetin
869,11964,105,anti Alzheimeran,Bisdemethoxycurcumin
870,11967,105,anti Alzheimeran,Demethoxycurcumin
871,12161,105,anti Alzheimeran,Serotonin
872,12295,105,anti Alzheimeran,Curcumin
873,13570,105,anti Alzheimeran,Limonene
874,14301,105,anti Alzheimeran,(R)-p-Menth-4(8)-en-3-one
875,14318,105,anti Alzheimeran,(R)-ar-Turmerone
876,14376,105,anti Alzheimeran,Ursolic acid
877,14515,105,anti Alzheimeran,5-Isopropyl-2-methylphenol
878,14522,105,anti Alzheimeran,Fenchone
879,14602,105,anti Alzheimeran,(S)-Carvone
880,14798,105,anti Alzheimeran,2-Isopropyl-5-methylphenol
881,16059,105,anti Alzheimeran,Curlone
882,19148,105,anti Alzheimeran,Phosphatidylcholine
883,19837,105,anti Alzheimeran,Calebin A
884,20779,105,anti Alzheimeran,"1,5-bis(4-hydroxy-3-methoxyphenyl)-1,4-pentadien-3-one"
885,1014,106,anti amblyopic,Nicotinic acid
886,4644,106,anti amblyopic,
887,917,107,anti amebic,Tryptamine
888,17707,107,anti amebic,Epigallocatechin
889,678,108,anti amnesic,(S)-Naringenin
890,678,109,anti amyloid-beta,(S)-Naringenin
891,5311,109,anti amyloid-beta,
892,5315,109,anti amyloid-beta,
893,11129,109,anti amyloid-beta,"1,7-bis(4-hydroxyphenyl)-5-hydroxy-4,6-hepadien-3-one"
894,11964,109,anti amyloid-beta,Bisdemethoxycurcumin
895,11967,109,anti amyloid-beta,Demethoxycurcumin
896,12295,109,anti amyloid-beta,Curcumin
897,19837,109,anti amyloid-beta,Calebin A
898,20779,109,anti amyloid-beta,"1,5-bis(4-hydroxy-3-methoxyphenyl)-1,4-pentadien-3-one"
899,1111,110,anti anacarditic,Chinese tannin
900,662,111,anti anaphylactic,Gallic acid
901,2427,111,anti anaphylactic,Rosmarinic acid
902,2576,111,anti anaphylactic,
903,4837,111,anti anaphylactic,"4-Deoxy-2,3-dihydromycosinol"
904,4880,111,anti anaphylactic,OPC
905,7360,111,anti anaphylactic,Gentianine
906,11907,111,anti anaphylactic,Quercetin
907,12578,111,anti anaphylactic,Ellagic acid
908,12763,111,anti anaphylactic,"(Z,Z)-9,12-Octadecadienoic acid"
909,13724,111,anti anaphylactic,
910,14943,111,anti anaphylactic,Linalool
911,15700,111,anti anaphylactic,Bryonolic acid
912,11682,112,anti androgenic,
913,11941,112,anti androgenic,
914,12365,112,anti androgenic,beta-Sitosterol
915,12763,112,anti androgenic,"(Z,Z)-9,12-Octadecadienoic acid"
916,12861,112,anti androgenic,Oleic acid
917,13947,112,anti androgenic,Solasodine
918,574,113,anti anemic,Pyridoxine
919,838,113,anti anemic,Vanillin
920,3583,113,anti anemic,Copper
921,3637,113,anti anemic,Manganese
922,11547,113,anti anemic,Testosterone
923,12269,113,anti anemic,Adenine
924,14507,113,anti anemic,Folic acid
925,15591,113,anti anemic,alpha-Amyrin palmitate
926,16258,113,anti anemic,Iron
927,565,114,anti anginal,alpha-Tocopherol
928,571,114,anti anginal,Carnitine
929,1014,114,anti anginal,Nicotinic acid
930,1083,114,anti anginal,Bromelains
931,3519,114,anti anginal,
932,5753,114,anti anginal,
933,8769,114,anti anginal,3-Butylidene-1(3H)-isobenzofuranone
934,10397,114,anti anginal,
935,13231,114,anti anginal,Coenzyme Q
936,15499,114,anti anginal,Tetramethylpyrazine
937,662,115,anti angiogenic,Gallic acid
938,666,115,anti angiogenic,Sanguiin H6
939,2451,115,anti angiogenic,
940,2630,115,anti angiogenic,Vicenin 2
941,2798,115,anti angiogenic,Apigenin
942,3730,115,anti angiogenic,Zinc
943,11831,115,anti angiogenic,Genistein
944,11907,115,anti angiogenic,Quercetin
945,11964,115,anti angiogenic,Bisdemethoxycurcumin
946,11967,115,anti angiogenic,Demethoxycurcumin
947,12295,115,anti angiogenic,Curcumin
948,12615,115,anti angiogenic,Ergosterol
949,13258,115,anti angiogenic,Luteolin
950,13403,115,anti angiogenic,Selenium
951,13644,115,anti angiogenic,Lupeol
952,13865,115,anti angiogenic,Emodin
953,15539,115,anti angiogenic,Chrysin
954,15622,115,anti angiogenic,Costunolide
955,17709,115,anti angiogenic,
956,6944,116,anti angiotensic,
957,3519,117,anti anorectic,
958,7104,117,anti anorectic,Diazepam
959,8426,117,anti anorectic,
960,8430,117,anti anorectic,Allithiamine
961,3730,118,anti anorexic,Zinc
962,3840,119,anti anoxic,beta-Eudesmol
963,4091,119,anti anoxic,Atropine
964,2250,120,anti anxiety,L-Tryptophan
965,3514,120,anti anxiety,Calcium
966,3519,120,anti anxiety,
967,2542,121,anti apertif,Bergapten
968,12589,122,anti aphthic,
969,453,123,anti apneic,Theophylline
970,2100,123,anti apneic,Caffeine
971,2536,124,anti apoplectic,Quercetin 3-rutinoside
972,2100,125,anti apoptotic,Caffeine
973,5457,125,anti apoptotic,Anthocyanins
974,1083,126,anti appetant,Bromelains
975,12664,126,anti appetant,Isopimpinellin
976,12163,127,anti arabiflavinotic,Riboflavine
977,12174,128,anti arachidonate,Eugenol
978,12295,128,anti arachidonate,Curcumin
979,847,129,anti arrhythmic,
980,2501,129,anti arrhythmic,Vitexin
981,2608,129,anti arrhythmic,Daidzein
982,2775,129,anti arrhythmic,Aesculetin
983,2798,129,anti arrhythmic,Apigenin
984,2801,129,anti arrhythmic,Apiin
985,3514,129,anti arrhythmic,Calcium
986,3519,129,anti arrhythmic,
987,3522,129,anti arrhythmic,Potassium
988,3555,129,anti arrhythmic,Adenosine
989,4091,129,anti arrhythmic,Atropine
990,5760,129,anti arrhythmic,alpha-Allocryptopine
991,8769,129,anti arrhythmic,3-Butylidene-1(3H)-isobenzofuranone
992,11865,129,anti arrhythmic,3-Butyl-1(3H)-isobenzofuranone
993,11887,129,anti arrhythmic,Quercitrin
994,12414,129,anti arrhythmic,Capsaicin
995,12616,129,anti arrhythmic,Ligustilide
996,12708,129,anti arrhythmic,Scopoletin
997,12804,129,anti arrhythmic,Ferulic acid
998,13037,129,anti arrhythmic,Oleanolic acid
999,14376,129,anti arrhythmic,Ursolic acid
1000,14501,129,anti arrhythmic,3-(Dimethylaminomethyl)indole
1001,14656,129,anti arrhythmic,Oleuropein
1002,18292,129,anti arrhythmic,Rhoifolin
1003,3714,130,anti arteriosclerotic,Silicon
1004,5753,130,anti arteriosclerotic,
1005,10397,130,anti arteriosclerotic,
1006,11859,130,anti arteriosclerotic,L-Histidine
1007,12763,130,anti arteriosclerotic,"(Z,Z)-9,12-Octadecadienoic acid"
1008,565,131,anti arthritic,alpha-Tocopherol
1009,882,131,anti arthritic,
1010,896,131,anti arthritic,Anthranilic acid
1011,1037,131,anti arthritic,4-Aminobenzoic acid
1012,1083,131,anti arthritic,Bromelains
1013,1224,131,anti arthritic,L-Ascorbic acid
1014,2339,131,anti arthritic,4-(4-Hydroxyphenyl)-2-butanone O-[6-galloylglucoside]
1015,2571,131,anti arthritic,Catechin
1016,2776,131,anti arthritic,Aesculin
1017,2944,131,anti arthritic,Gamolenic acid
1018,3103,131,anti arthritic,Eicosapentaenoic acid
1019,3514,131,anti arthritic,Calcium
1020,3519,131,anti arthritic,
1021,3583,131,anti arthritic,Copper
1022,3637,131,anti arthritic,Manganese
1023,3718,131,anti arthritic,Sulfur
1024,3730,131,anti arthritic,Zinc
1025,5457,131,anti arthritic,Anthocyanins
1026,5892,131,anti arthritic,Parthenolide
1027,7360,131,anti arthritic,Gentianine
1028,7404,131,anti arthritic,Ribonuclease
1029,8323,131,anti arthritic,Pantothenic acid
1030,10397,131,anti arthritic,
1031,11907,131,anti arthritic,Quercetin
1032,12295,131,anti arthritic,Curcumin
1033,12763,131,anti arthritic,"(Z,Z)-9,12-Octadecadienoic acid"
1034,13277,131,anti arthritic,Thymoquinone
1035,13403,131,anti arthritic,Selenium
1036,14085,131,anti arthritic,Dehydrocurdione
1037,14376,131,anti arthritic,Ursolic acid
1038,14616,131,anti arthritic,beta-Carotene
1039,14798,131,anti arthritic,2-Isopropyl-5-methylphenol
1040,15591,131,anti arthritic,alpha-Amyrin palmitate
1041,16253,131,anti arthritic,Gold
1042,17700,131,anti arthritic,Sideritiflavone
1043,22008,131,anti arthritic,
1044,22831,131,anti arthritic,Glucosamine
1045,2944,132,anti asphyctic,Gamolenic acid
1046,11844,133,ant iasthenic,L-Citrulline
1047,453,134,anti asthmatic,Theophylline
1048,455,134,anti asthmatic,Theobromine
1049,565,134,anti asthmatic,alpha-Tocopherol
1050,574,134,anti asthmatic,Pyridoxine
1051,662,134,anti asthmatic,Gallic acid
1052,663,134,anti asthmatic,Methyl gallate
1053,847,134,anti asthmatic,
1054,1224,134,anti asthmatic,L-Ascorbic acid
1055,2100,134,anti asthmatic,Caffeine
1056,2775,134,anti asthmatic,Aesculetin
1057,3519,134,anti asthmatic,
1058,3845,134,anti asthmatic,cis-Ligustilide
1059,3876,134,anti asthmatic,trans-Carveol
1060,4091,134,anti asthmatic,Atropine
1061,4880,134,anti asthmatic,OPC
1062,6775,134,anti asthmatic,Corilagin
1063,7868,134,anti asthmatic,
1064,7869,134,anti asthmatic,
1065,7903,134,anti asthmatic,
1066,7926,134,anti asthmatic,
1067,7928,134,anti asthmatic,
1068,7929,134,anti asthmatic,
1069,7931,134,anti asthmatic,
1070,9396,134,anti asthmatic,Ethyl isothiocyanate
1071,11907,134,anti asthmatic,Quercetin
1072,12101,134,anti asthmatic,Solanidine
1073,12202,134,anti asthmatic,
1074,12295,134,anti asthmatic,Curcumin
1075,12443,134,anti asthmatic,3-Isothiocyanato-1-propene
1076,12616,134,anti asthmatic,Ligustilide
1077,12708,134,anti asthmatic,Scopoletin
1078,12753,134,anti asthmatic,Hordenine
1079,12847,134,anti asthmatic,Benzyl benzoate
1080,13277,134,anti asthmatic,Thymoquinone
1081,13403,134,anti asthmatic,Selenium
1082,13570,134,anti asthmatic,Limonene
1083,13576,134,anti asthmatic,Piperitone
1084,14419,134,anti asthmatic,alpha-Terpineol
1085,14489,134,anti asthmatic,
