id,compound_id,health_effect_id,orig_health_effect_name,orig_compound_name,orig_citation,citation,citation_type,created_at,updated_at,creator_id,updater_id,source_id,source_type
163,449,31,Adrenergic,PIPERINE,,DUKE,DATABASE,2012-04-10 14:16:10 UTC,2014-11-05 14:49:50 UTC,,,449,Compound
164,895,31,Adrenergic,NORADRENALIN,,DUKE,DATABASE,2012-04-10 14:16:10 UTC,2014-11-05 14:49:50 UTC,,,895,Compound
165,8782,31,Adrenergic,CINNAMALDEHYDE,,DUKE,DATABASE,2012-04-10 14:16:10 UTC,2014-11-05 14:49:50 UTC,,,8782,Compound
166,10529,31,Adrenergic,ZINGERONE,,DUKE,DATABASE,2012-04-10 14:16:10 UTC,2014-11-05 14:49:50 UTC,,,10529,Compound
167,12166,31,Adrenergic,DOPAMINE,,DUKE,DATABASE,2012-04-10 14:16:10 UTC,2014-11-05 14:49:50 UTC,,,12166,Compound
168,7947,32,Aedifuge,PONTICAEPOXIDE,,DUKE,DATABASE,2012-04-10 14:16:10 UTC,2014-11-05 14:49:50 UTC,,,7947,Compound
169,13865,33,AGEs-Inhibitor,EMODIN,,DUKE,DATABASE,2012-04-10 14:16:10 UTC,2014-11-05 14:49:50 UTC,,,13865,Compound
170,1131,34,Aggregant,SUCROSE,,DUKE,DATABASE,2012-04-10 14:16:10 UTC,2014-11-05 14:49:50 UTC,,,1131,Compound
171,449,35,AHH-Inhibitor|Aryl-Hydrocarbon-Hydroxylase-Inhibitor,PIPERINE,,DUKE,DATABASE,2012-04-10 14:16:10 UTC,2014-11-05 14:49:50 UTC,,,449,Compound
172,2451,36,Akt-Inhibitor,RESVERATROL,,DUKE,DATABASE,2012-04-10 14:16:11 UTC,2014-11-05 14:49:50 UTC,,,2451,Compound
173,12202,37,Albuminurigenic,BENZYL-ISOTHIOCYANATE,,DUKE,DATABASE,2012-04-10 14:16:11 UTC,2014-11-05 14:49:50 UTC,,,12202,Compound
174,1141,38,Alcohol-Dehydrogenase-Inhibitor,INULIN,,DUKE,DATABASE,2012-04-10 14:16:11 UTC,2014-11-05 14:49:50 UTC,,,1141,Compound
175,12193,38,Alcohol-Dehydrogenase-Inhibitor,ALLICIN,,DUKE,DATABASE,2012-04-10 14:16:11 UTC,2014-11-05 14:49:50 UTC,,,12193,Compound
176,2536,39,Aldehyde-Oxidase-Inhibitor,RUTIN,,DUKE,DATABASE,2012-04-10 14:16:11 UTC,2014-11-05 14:49:50 UTC,,,2536,Compound
177,11907,39,Aldehyde-Oxidase-Inhibitor,QUERCETIN,,DUKE,DATABASE,2012-04-10 14:16:11 UTC,2014-11-05 14:49:50 UTC,,,11907,Compound
178,591,40,Aldose-Reductase-Inhibitor,EUPATILIN,,DUKE,DATABASE,2012-04-10 14:16:11 UTC,2014-11-05 14:49:50 UTC,,,591,Compound
179,633,40,Aldose-Reductase-Inhibitor,KAEMPFEROL,,DUKE,DATABASE,2012-04-10 14:16:11 UTC,2014-11-05 14:49:50 UTC,,,633,Compound
180,678,40,Aldose-Reductase-Inhibitor,NARINGENIN,,DUKE,DATABASE,2012-04-10 14:16:11 UTC,2014-11-05 14:49:50 UTC,,,678,Compound
181,696,40,Aldose-Reductase-Inhibitor,ISOFRAXIDIN,,DUKE,DATABASE,2012-04-10 14:16:11 UTC,2014-11-05 14:49:50 UTC,,,696,Compound
182,742,40,Aldose-Reductase-Inhibitor,GOSSYPOL,,DUKE,DATABASE,2012-04-10 14:16:11 UTC,2014-11-05 14:49:50 UTC,,,742,Compound
183,846,40,Aldose-Reductase-Inhibitor,VANILLIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:11 UTC,2014-11-05 14:49:50 UTC,,,846,Compound
184,861,40,Aldose-Reductase-Inhibitor,DIOSMETIN,,DUKE,DATABASE,2012-04-10 14:16:11 UTC,2014-11-05 14:49:50 UTC,,,861,Compound
185,882,40,Aldose-Reductase-Inhibitor,SALICYLIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:11 UTC,2014-11-05 14:49:50 UTC,,,882,Compound
186,963,40,Aldose-Reductase-Inhibitor,HERNIARIN,,DUKE,DATABASE,2012-04-10 14:16:11 UTC,2014-11-05 14:49:50 UTC,,,963,Compound
187,1094,40,Aldose-Reductase-Inhibitor,UMBELLIFERONE,,DUKE,DATABASE,2012-04-10 14:16:11 UTC,2014-11-05 14:49:50 UTC,,,1094,Compound
188,1111,40,Aldose-Reductase-Inhibitor,TANNIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:11 UTC,2014-11-05 14:49:50 UTC,,,1111,Compound
189,1224,40,Aldose-Reductase-Inhibitor,ASCORBIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:11 UTC,2014-11-05 14:49:50 UTC,,,1224,Compound
190,1502,40,Aldose-Reductase-Inhibitor,(+)-GLAUCINE,,DUKE,DATABASE,2012-04-10 14:16:11 UTC,2014-11-05 14:49:50 UTC,,,1502,Compound
191,1537,40,Aldose-Reductase-Inhibitor,CIRSIMARITIN,,DUKE,DATABASE,2012-04-10 14:16:11 UTC,2014-11-05 14:49:50 UTC,,,1537,Compound
192,2414,40,Aldose-Reductase-Inhibitor,AXILLARIN,,DUKE,DATABASE,2012-04-10 14:16:11 UTC,2014-11-05 14:49:50 UTC,,,2414,Compound
193,2422,40,Aldose-Reductase-Inhibitor,NEPETIN,,DUKE,DATABASE,2012-04-10 14:16:11 UTC,2014-11-05 14:49:50 UTC,,,2422,Compound
194,2427,40,Aldose-Reductase-Inhibitor,ROSMARINIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:11 UTC,2014-11-05 14:49:50 UTC,,,2427,Compound
195,2436,40,Aldose-Reductase-Inhibitor,FRAXINOL,,DUKE,DATABASE,2012-04-10 14:16:11 UTC,2014-11-05 14:49:51 UTC,,,2436,Compound
196,2464,40,Aldose-Reductase-Inhibitor,SCUTELLAREIN,,DUKE,DATABASE,2012-04-10 14:16:11 UTC,2014-11-05 14:49:51 UTC,,,2464,Compound
197,2501,40,Aldose-Reductase-Inhibitor,VITEXIN,,DUKE,DATABASE,2012-04-10 14:16:11 UTC,2014-11-05 14:49:51 UTC,,,2501,Compound
198,2523,40,Aldose-Reductase-Inhibitor,QUERCIMERITRIN,,DUKE,DATABASE,2012-04-10 14:16:11 UTC,2014-11-05 14:49:51 UTC,,,2523,Compound
199,2536,40,Aldose-Reductase-Inhibitor,RUTIN,,DUKE,DATABASE,2012-04-10 14:16:11 UTC,2014-11-05 14:49:51 UTC,,,2536,Compound
200,2558,40,Aldose-Reductase-Inhibitor,CAFFEIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:11 UTC,2014-11-05 14:49:51 UTC,,,2558,Compound
201,2579,40,Aldose-Reductase-Inhibitor,CHRYSOERIOL,,DUKE,DATABASE,2012-04-10 14:16:11 UTC,2014-11-05 14:49:51 UTC,,,2579,Compound
202,2582,40,Aldose-Reductase-Inhibitor,CHLOROGENIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:11 UTC,2014-11-05 14:49:51 UTC,,,2582,Compound
203,2593,40,Aldose-Reductase-Inhibitor,P-COUMARIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:11 UTC,2014-11-05 14:49:51 UTC,,,2593,Compound
204,2627,40,Aldose-Reductase-Inhibitor,ISOCHLOROGENIC-ACID-B,,DUKE,DATABASE,2012-04-10 14:16:11 UTC,2014-11-05 14:49:51 UTC,,,2627,Compound
205,2711,40,Aldose-Reductase-Inhibitor,HYPERIN|HYPEROSIDE,,DUKE,DATABASE,2012-04-10 14:16:11 UTC,2014-11-05 14:49:51 UTC,,,2711,Compound
206,2749,40,Aldose-Reductase-Inhibitor,TAXIFOLIN,,DUKE,DATABASE,2012-04-10 14:16:11 UTC,2014-11-05 14:49:51 UTC,,,2749,Compound
207,2751,40,Aldose-Reductase-Inhibitor,NEVADENSIN,,DUKE,DATABASE,2012-04-10 14:16:12 UTC,2014-11-05 14:49:51 UTC,,,2751,Compound
208,2766,40,Aldose-Reductase-Inhibitor,ACACETIN,,DUKE,DATABASE,2012-04-10 14:16:12 UTC,2014-11-05 14:49:51 UTC,,,2766,Compound
209,2767,40,Aldose-Reductase-Inhibitor,LINARIN,,DUKE,DATABASE,2012-04-10 14:16:12 UTC,2014-11-05 14:49:51 UTC,,,2767,Compound
210,2774,40,Aldose-Reductase-Inhibitor,SCOPARONE,,DUKE,DATABASE,2012-04-10 14:16:12 UTC,2014-11-05 14:49:51 UTC,,,2774,Compound
211,2775,40,Aldose-Reductase-Inhibitor,AESCULETIN,,DUKE,DATABASE,2012-04-10 14:16:12 UTC,2014-11-05 14:49:51 UTC,,,2775,Compound
212,2776,40,Aldose-Reductase-Inhibitor,AESCULIN,,DUKE,DATABASE,2012-04-10 14:16:12 UTC,2014-11-05 14:49:51 UTC,,,2776,Compound
213,2801,40,Aldose-Reductase-Inhibitor,APIIN,,DUKE,DATABASE,2012-04-10 14:16:12 UTC,2014-11-05 14:49:51 UTC,,,2801,Compound
214,2820,40,Aldose-Reductase-Inhibitor,AVICULARIN,,DUKE,DATABASE,2012-04-10 14:16:12 UTC,2014-11-05 14:49:51 UTC,,,2820,Compound
215,2824,40,Aldose-Reductase-Inhibitor,TRIFOLIN,,DUKE,DATABASE,2012-04-10 14:16:12 UTC,2014-11-05 14:49:51 UTC,,,2824,Compound
216,2829,40,Aldose-Reductase-Inhibitor,RHAMNETIN,,DUKE,DATABASE,2012-04-10 14:16:12 UTC,2014-11-05 14:49:51 UTC,,,2829,Compound
217,5200,40,Aldose-Reductase-Inhibitor,ISOSCOPOLETIN,,DUKE,DATABASE,2012-04-10 14:16:12 UTC,2014-11-05 14:49:51 UTC,,,5200,Compound
218,5737,40,Aldose-Reductase-Inhibitor,PECTOLINARIGENIN,,DUKE,DATABASE,2012-04-10 14:16:12 UTC,2014-11-05 14:49:51 UTC,,,5737,Compound
219,5767,40,Aldose-Reductase-Inhibitor,CITRININ,,DUKE,DATABASE,2012-04-10 14:16:12 UTC,2014-11-05 14:49:51 UTC,,,5767,Compound
220,5991,40,Aldose-Reductase-Inhibitor,CHRYSOSPLENOL,,DUKE,DATABASE,2012-04-10 14:16:12 UTC,2014-11-05 14:49:51 UTC,,,5991,Compound
221,6020,40,Aldose-Reductase-Inhibitor,RHAMNOCITRIN,,DUKE,DATABASE,2012-04-10 14:16:12 UTC,2014-11-05 14:49:51 UTC,,,6020,Compound
222,6935,40,Aldose-Reductase-Inhibitor,HISPIDULOSIDE,,DUKE,DATABASE,2012-04-10 14:16:12 UTC,2014-11-05 14:49:51 UTC,,,6935,Compound
223,6944,40,Aldose-Reductase-Inhibitor,NEPETRIN,,DUKE,DATABASE,2012-04-10 14:16:12 UTC,2014-11-05 14:49:51 UTC,,,6944,Compound
224,7184,40,Aldose-Reductase-Inhibitor,"1,2,3,6-TETRA-O-GALLYOL-BETA-D-GLUCOSE",,DUKE,DATABASE,2012-04-10 14:16:12 UTC,2014-11-05 14:49:51 UTC,,,7184,Compound
225,7326,40,Aldose-Reductase-Inhibitor,8-METHOXY-CIRSILINEOL,,DUKE,DATABASE,2012-04-10 14:16:12 UTC,2014-11-05 14:49:51 UTC,,,7326,Compound
226,11333,40,Aldose-Reductase-Inhibitor,HYMENOXIN,,DUKE,DATABASE,2012-04-10 14:16:12 UTC,2014-11-05 14:49:51 UTC,,,11333,Compound
227,11831,40,Aldose-Reductase-Inhibitor,GENISTEIN,,DUKE,DATABASE,2012-04-10 14:16:12 UTC,2014-11-05 14:49:51 UTC,,,11831,Compound
228,11869,40,Aldose-Reductase-Inhibitor,NARINGIN,,DUKE,DATABASE,2012-04-10 14:16:12 UTC,2014-11-05 14:49:51 UTC,,,11869,Compound
229,11887,40,Aldose-Reductase-Inhibitor,QUERCITRIN,,DUKE,DATABASE,2012-04-10 14:16:12 UTC,2014-11-05 14:49:51 UTC,,,11887,Compound
230,11900,40,Aldose-Reductase-Inhibitor,QUERCETAGETIN,,DUKE,DATABASE,2012-04-10 14:16:12 UTC,2014-11-05 14:49:51 UTC,,,11900,Compound
231,11907,40,Aldose-Reductase-Inhibitor,QUERCETIN,,DUKE,DATABASE,2012-04-10 14:16:12 UTC,2014-11-05 14:49:51 UTC,,,11907,Compound
232,11926,40,Aldose-Reductase-Inhibitor,DAUCOSTEROL,,DUKE,DATABASE,2012-04-10 14:16:12 UTC,2014-11-05 14:49:51 UTC,,,11926,Compound
233,11941,40,Aldose-Reductase-Inhibitor,COUMARIN,,DUKE,DATABASE,2012-04-10 14:16:12 UTC,2014-11-05 14:49:51 UTC,,,11941,Compound
234,11958,40,Aldose-Reductase-Inhibitor,GUAIJAVERIN,,DUKE,DATABASE,2012-04-10 14:16:12 UTC,2014-11-05 14:49:51 UTC,,,11958,Compound
235,12011,40,Aldose-Reductase-Inhibitor,INDOLE,,DUKE,DATABASE,2012-04-10 14:16:12 UTC,2014-11-05 14:49:51 UTC,,,12011,Compound
236,12033,40,Aldose-Reductase-Inhibitor,ASTILBIN,,DUKE,DATABASE,2012-04-10 14:16:12 UTC,2014-11-05 14:49:51 UTC,,,12033,Compound
237,12055,40,Aldose-Reductase-Inhibitor,CINNAMIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:12 UTC,2014-11-05 14:49:51 UTC,,,12055,Compound
238,12578,40,Aldose-Reductase-Inhibitor,ELLAGIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:13 UTC,2014-11-05 14:49:51 UTC,,,12578,Compound
239,12708,40,Aldose-Reductase-Inhibitor,SCOPOLETIN,,DUKE,DATABASE,2012-04-10 14:16:13 UTC,2014-11-05 14:49:51 UTC,,,12708,Compound
240,12729,40,Aldose-Reductase-Inhibitor,MYRICITRIN,,DUKE,DATABASE,2012-04-10 14:16:13 UTC,2014-11-05 14:49:51 UTC,,,12729,Compound
241,13258,40,Aldose-Reductase-Inhibitor,LUTEOLIN,,DUKE,DATABASE,2012-04-10 14:16:13 UTC,2014-11-05 14:49:51 UTC,,,13258,Compound
242,13412,40,Aldose-Reductase-Inhibitor,VERBASCOSIDE,,DUKE,DATABASE,2012-04-10 14:16:13 UTC,2014-11-05 14:49:51 UTC,,,13412,Compound
243,13529,40,Aldose-Reductase-Inhibitor,PRUNASIN,,DUKE,DATABASE,2012-04-10 14:16:13 UTC,2014-11-05 14:49:51 UTC,,,13529,Compound
244,13585,40,Aldose-Reductase-Inhibitor,SAMBUNIGRIN,,DUKE,DATABASE,2012-04-10 14:16:13 UTC,2014-11-05 14:49:51 UTC,,,13585,Compound
245,13713,40,Aldose-Reductase-Inhibitor,DELTA-CADINENE,,DUKE,DATABASE,2012-04-10 14:16:13 UTC,2014-11-05 14:49:51 UTC,,,13713,Compound
246,13865,40,Aldose-Reductase-Inhibitor,EMODIN,,DUKE,DATABASE,2012-04-10 14:16:13 UTC,2014-11-05 14:49:51 UTC,,,13865,Compound
247,14283,40,Aldose-Reductase-Inhibitor,CYNAROSIDE|LUTEOLIN-7-GLUCOSIDE,,DUKE,DATABASE,2012-04-10 14:16:13 UTC,2014-11-05 14:49:51 UTC,,,14283,Compound
248,14381,40,Aldose-Reductase-Inhibitor,NEROLIDOL,,DUKE,DATABASE,2012-04-10 14:16:13 UTC,2014-11-05 14:49:51 UTC,,,14381,Compound
249,14419,40,Aldose-Reductase-Inhibitor,ALPHA-TERPINEOL,,DUKE,DATABASE,2012-04-10 14:16:13 UTC,2014-11-05 14:49:51 UTC,,,14419,Compound
250,15555,40,Aldose-Reductase-Inhibitor,6-HYDROXY-LUTEOLIN,,DUKE,DATABASE,2012-04-10 14:16:13 UTC,2014-11-05 14:49:51 UTC,,,15555,Compound
251,15740,40,Aldose-Reductase-Inhibitor,CARYOPHYLLENE,,DUKE,DATABASE,2012-04-10 14:16:13 UTC,2014-11-05 14:49:51 UTC,,,15740,Compound
252,15974,40,Aldose-Reductase-Inhibitor,ALPHA-TERPINENE,,DUKE,DATABASE,2012-04-10 14:16:13 UTC,2014-11-05 14:49:51 UTC,,,15974,Compound
253,15975,40,Aldose-Reductase-Inhibitor,GAMMA-TERPINENE,,DUKE,DATABASE,2012-04-10 14:16:13 UTC,2014-11-05 14:49:51 UTC,,,15975,Compound
254,16309,40,Aldose-Reductase-Inhibitor,JUGLANIN,,DUKE,DATABASE,2012-04-10 14:16:13 UTC,2014-11-05 14:49:51 UTC,,,16309,Compound
255,16342,40,Aldose-Reductase-Inhibitor,ISOLIQUIRITIGENIN,,DUKE,DATABASE,2012-04-10 14:16:13 UTC,2014-11-05 14:49:51 UTC,,,16342,Compound
256,16363,40,Aldose-Reductase-Inhibitor,THYMONIN,,DUKE,DATABASE,2012-04-10 14:16:13 UTC,2014-11-05 14:49:51 UTC,,,16363,Compound
257,16369,40,Aldose-Reductase-Inhibitor,COSMOSIIN,,DUKE,DATABASE,2012-04-10 14:16:13 UTC,2014-11-05 14:49:51 UTC,,,16369,Compound
258,16396,40,Aldose-Reductase-Inhibitor,ISOQUERCITRIN,,DUKE,DATABASE,2012-04-10 14:16:13 UTC,2014-11-05 14:49:51 UTC,,,16396,Compound
259,16485,40,Aldose-Reductase-Inhibitor,ASTRAGALIN,,DUKE,DATABASE,2012-04-10 14:16:13 UTC,2014-11-05 14:49:51 UTC,,,16485,Compound
260,16498,40,Aldose-Reductase-Inhibitor,KAEMPFEROL-3-RHAMNOSIDE,,DUKE,DATABASE,2012-04-10 14:16:13 UTC,2014-11-05 14:49:51 UTC,,,16498,Compound
261,16707,40,Aldose-Reductase-Inhibitor,CIRSILIOL,,DUKE,DATABASE,2012-04-10 14:16:13 UTC,2014-11-05 14:49:51 UTC,,,16707,Compound
262,16709,40,Aldose-Reductase-Inhibitor,CIRSILINEOL,,DUKE,DATABASE,2012-04-10 14:16:13 UTC,2014-11-05 14:49:51 UTC,,,16709,Compound
263,16719,40,Aldose-Reductase-Inhibitor,XANTHOMICROL,,DUKE,DATABASE,2012-04-10 14:16:13 UTC,2014-11-05 14:49:51 UTC,,,16719,Compound
264,17102,40,Aldose-Reductase-Inhibitor,SPIRAEOSIDE,,DUKE,DATABASE,2012-04-10 14:16:13 UTC,2014-11-05 14:49:51 UTC,,,17102,Compound
265,17407,40,Aldose-Reductase-Inhibitor,MYRCENE,,DUKE,DATABASE,2012-04-10 14:16:13 UTC,2014-11-05 14:49:51 UTC,,,17407,Compound
266,17700,40,Aldose-Reductase-Inhibitor,SIDERITOFLAVONE,,DUKE,DATABASE,2012-04-10 14:16:13 UTC,2014-11-05 14:49:51 UTC,,,17700,Compound
267,17707,40,Aldose-Reductase-Inhibitor,(-)-EPIGALLOCATECHIN,,DUKE,DATABASE,2012-04-10 14:16:13 UTC,2014-11-05 14:49:51 UTC,,,17707,Compound
268,17709,40,Aldose-Reductase-Inhibitor,(-)-EPIGALLOCATECHIN-GALLATE,,DUKE,DATABASE,2012-04-10 14:16:13 UTC,2014-11-05 14:49:51 UTC,,,17709,Compound
269,17927,40,Aldose-Reductase-Inhibitor,BREVIFOLIN-CARBOXYLIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:13 UTC,2014-11-05 14:49:51 UTC,,,17927,Compound
270,18292,40,Aldose-Reductase-Inhibitor,RHOIFOLIN,,DUKE,DATABASE,2012-04-10 14:16:13 UTC,2014-11-05 14:49:51 UTC,,,18292,Compound
271,18942,40,Aldose-Reductase-Inhibitor,ETHYL-BREVIFOLIN-CARBOXYLATE,,DUKE,DATABASE,2012-04-10 14:16:13 UTC,2014-11-05 14:49:51 UTC,,,18942,Compound
272,505,41,Allelochemic,CANAVANINE,,DUKE,DATABASE,2012-04-10 14:16:13 UTC,2014-11-05 14:49:51 UTC,,,505,Compound
273,838,41,Allelochemic,VANILLIN,,DUKE,DATABASE,2012-04-10 14:16:13 UTC,2014-11-05 14:49:51 UTC,,,838,Compound
274,885,41,Allelochemic,HYDROQUINONE,,DUKE,DATABASE,2012-04-10 14:16:13 UTC,2014-11-05 14:49:51 UTC,,,885,Compound
275,887,41,Allelochemic,CINNAMYL-ALCOHOL,,DUKE,DATABASE,2012-04-10 14:16:13 UTC,2014-11-05 14:49:51 UTC,,,887,Compound
276,933,41,Allelochemic,INDOLE-3-ACETIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:14 UTC,2014-11-05 14:49:51 UTC,,,933,Compound
277,1094,41,Allelochemic,UMBELLIFERONE,,DUKE,DATABASE,2012-04-10 14:16:14 UTC,2014-11-05 14:49:51 UTC,,,1094,Compound
278,1221,41,Allelochemic,ARBUTIN,,DUKE,DATABASE,2012-04-10 14:16:14 UTC,2014-11-05 14:49:51 UTC,,,1221,Compound
279,1425,41,Allelochemic,PARASORBIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:14 UTC,2014-11-05 14:49:51 UTC,,,1425,Compound
280,1512,41,Allelochemic,CATECHOL,,DUKE,DATABASE,2012-04-10 14:16:14 UTC,2014-11-05 14:49:51 UTC,,,1512,Compound
281,2536,41,Allelochemic,RUTIN,,DUKE,DATABASE,2012-04-10 14:16:14 UTC,2014-11-05 14:49:51 UTC,,,2536,Compound
282,2571,41,Allelochemic,CATECHIN,,DUKE,DATABASE,2012-04-10 14:16:14 UTC,2014-11-05 14:49:51 UTC,,,2571,Compound
283,2576,41,Allelochemic,(-)-EPICATECHIN|EPICATECHIN,,DUKE,DATABASE,2012-04-10 14:16:14 UTC,2014-11-05 14:49:51 UTC,,,2576,Compound
284,2582,41,Allelochemic,CHLOROGENIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:14 UTC,2014-11-05 14:49:51 UTC,,,2582,Compound
285,2602,41,Allelochemic,CYANIDIN,,DUKE,DATABASE,2012-04-10 14:16:14 UTC,2014-11-05 14:49:51 UTC,,,2602,Compound
286,2613,41,Allelochemic,DELPHINIDIN,,DUKE,DATABASE,2012-04-10 14:16:14 UTC,2014-11-05 14:49:51 UTC,,,2613,Compound
287,2708,41,Allelochemic,JUGLONE,,DUKE,DATABASE,2012-04-10 14:16:14 UTC,2014-11-05 14:49:51 UTC,,,2708,Compound
288,5845,41,Allelochemic,PLUMBAGIN,,DUKE,DATABASE,2012-04-10 14:16:14 UTC,2014-11-05 14:49:51 UTC,,,5845,Compound
289,7448,41,Allelochemic,PARASORBIC-ACID-GLUCOSIDE,,DUKE,DATABASE,2012-04-10 14:16:14 UTC,2014-11-05 14:49:51 UTC,,,7448,Compound
290,8782,41,Allelochemic,CINNAMALDEHYDE,,DUKE,DATABASE,2012-04-10 14:16:14 UTC,2014-11-05 14:49:51 UTC,,,8782,Compound
291,8783,41,Allelochemic,TRANS-CINNAMALDEHYDE,,DUKE,DATABASE,2012-04-10 14:16:14 UTC,2014-11-05 14:49:51 UTC,,,8783,Compound
292,8786,41,Allelochemic,O-CRESOL,,DUKE,DATABASE,2012-04-10 14:16:14 UTC,2014-11-05 14:49:51 UTC,,,8786,Compound
293,8790,41,Allelochemic,P-CRESOL,,DUKE,DATABASE,2012-04-10 14:16:14 UTC,2014-11-05 14:49:51 UTC,,,8790,Compound
294,9076,41,Allelochemic,HEXAHYDRO-2H-AZEPIN-2-ONE,,DUKE,DATABASE,2012-04-10 14:16:14 UTC,2014-11-05 14:49:51 UTC,,,9076,Compound
295,10454,41,Allelochemic,VERBENONE,,DUKE,DATABASE,2012-04-10 14:16:14 UTC,2014-11-05 14:49:51 UTC,,,10454,Compound
296,10506,41,Allelochemic,4-HYDROXYBENZALDEHYDE,,DUKE,DATABASE,2012-04-10 14:16:14 UTC,2014-11-05 14:49:51 UTC,,,10506,Compound
297,11907,41,Allelochemic,QUERCETIN,,DUKE,DATABASE,2012-04-10 14:16:14 UTC,2014-11-05 14:49:51 UTC,,,11907,Compound
298,11941,41,Allelochemic,COUMARIN,,DUKE,DATABASE,2012-04-10 14:16:14 UTC,2014-11-05 14:49:51 UTC,,,11941,Compound
299,12459,41,Allelochemic,SALICYLALDEHYDE,,DUKE,DATABASE,2012-04-10 14:16:14 UTC,2014-11-05 14:49:51 UTC,,,12459,Compound
300,12708,41,Allelochemic,SCOPOLETIN,,DUKE,DATABASE,2012-04-10 14:16:14 UTC,2014-11-05 14:49:51 UTC,,,12708,Compound
301,12727,41,Allelochemic,MYRICETIN,,DUKE,DATABASE,2012-04-10 14:16:14 UTC,2014-11-05 14:49:51 UTC,,,12727,Compound
302,13570,41,Allelochemic,LIMONENE,,DUKE,DATABASE,2012-04-10 14:16:14 UTC,2014-11-05 14:49:51 UTC,,,13570,Compound
303,13577,41,Allelochemic,BORNEOL,,DUKE,DATABASE,2012-04-10 14:16:14 UTC,2014-11-05 14:49:51 UTC,,,13577,Compound
304,14369,41,Allelochemic,ALPHA-PINENE,,DUKE,DATABASE,2012-04-10 14:16:14 UTC,2014-11-05 14:49:51 UTC,,,14369,Compound
305,15973,41,Allelochemic,TERPINOLENE,,DUKE,DATABASE,2012-04-10 14:16:14 UTC,2014-11-05 14:49:51 UTC,,,15973,Compound
306,514,42,Allelopathic,SYRINGIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:14 UTC,2014-11-05 14:49:51 UTC,,,514,Compound
307,778,42,Allelopathic,ASPARAGUSIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:14 UTC,2014-11-05 14:49:51 UTC,,,778,Compound
308,846,42,Allelopathic,VANILLIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:14 UTC,2014-11-05 14:49:51 UTC,,,846,Compound
309,2328,42,Allelopathic,HORDATINE-B,,DUKE,DATABASE,2012-04-10 14:16:14 UTC,2014-11-05 14:49:51 UTC,,,2328,Compound
310,2330,42,Allelopathic,HORDATINE-A,,DUKE,DATABASE,2012-04-10 14:16:14 UTC,2014-11-05 14:49:51 UTC,,,2330,Compound
311,2440,42,Allelopathic,TRICIN,,DUKE,DATABASE,2012-04-10 14:16:14 UTC,2014-11-05 14:49:51 UTC,,,2440,Compound
312,2593,42,Allelopathic,P-COUMARIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:14 UTC,2014-11-05 14:49:52 UTC,,,2593,Compound
313,5892,42,Allelopathic,PARTHENOLIDE,,DUKE,DATABASE,2012-04-10 14:16:14 UTC,2014-11-05 14:49:52 UTC,,,5892,Compound
314,9066,42,Allelopathic,CAMPHENE,,DUKE,DATABASE,2012-04-10 14:16:14 UTC,2014-11-05 14:49:52 UTC,,,9066,Compound
315,9068,42,Allelopathic,CAMPHOR,,DUKE,DATABASE,2012-04-10 14:16:15 UTC,2014-11-05 14:49:52 UTC,,,9068,Compound
316,9779,42,Allelopathic,MENTHONE,,DUKE,DATABASE,2012-04-10 14:16:15 UTC,2014-11-05 14:49:52 UTC,,,9779,Compound
317,11261,42,Allelopathic,O-COUMARIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:15 UTC,2014-11-05 14:49:52 UTC,,,11261,Compound
318,11906,42,Allelopathic,NORDIHYDROGUAIARETIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:15 UTC,2014-11-05 14:49:52 UTC,,,11906,Compound
319,12804,42,Allelopathic,FERULIC-ACID,,DUKE,DATABASE,2012-04-10 14:16:15 UTC,2014-11-05 14:49:52 UTC,,,12804,Compound
320,14419,42,Allelopathic,ALPHA-TERPINEOL,,DUKE,DATABASE,2012-04-10 14:16:15 UTC,2014-11-05 14:49:52 UTC,,,14419,Compound
321,14604,42,Allelopathic,TERPINEN-4-OL,,DUKE,DATABASE,2012-04-10 14:16:15 UTC,2014-11-05 14:49:52 UTC,,,14604,Compound
322,14619,42,Allelopathic,"1,8-CINEOLE",,DUKE,DATABASE,2012-04-10 14:16:15 UTC,2014-11-05 14:49:52 UTC,,,14619,Compound
323,15780,42,Allelopathic,SCLAREOL,,DUKE,DATABASE,2012-04-10 14:16:15 UTC,2014-11-05 14:49:52 UTC,,,15780,Compound
